Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer1,Offer2,Offer3,Offer4,Offer5,Offer6,Offer7,Offer8,Offer9,Offer10,Offer11
93467,F,Womens Career,116.818,NO,Mobile,11681.8,F,F,F,F,F,F,F,F,F,F,F
93469,M,Womens Shoes,327.656,NO,Direct Mail,32765.6,T,F,T,T,T,T,F,F,T,T,F
93527,M,Mens Sportswear,333.61,YES,Email,33361,F,F,F,F,F,F,T,T,F,F,F
93669,F,Womens Sportwear,277.032,NO,Direct Mail,27703.2,F,F,F,T,F,F,F,T,F,F,T
93891,F,Womens Shoes,365.954,NO,Mobile,36595.4,T,F,F,F,F,F,F,F,F,T,F
93920,M,Mens Casual,225.392,YES,Mobile,22539.2,F,T,F,T,F,T,T,T,F,F,F
93963,M,Mens Sportswear,491.922,YES,Mobile,49192.2,F,T,F,F,F,F,F,F,F,F,F
93974,M,Womens Career,465.105,NO,Email,46510.5,F,T,F,T,F,F,F,F,T,F,F
94004,M,Womens Shoes,438.679,NO,Mobile,43867.9,F,F,F,F,T,T,T,F,F,F,F
94015,F,Womens Sportwear,481.999,NO,Direct Mail,48199.9,T,F,F,F,F,F,F,T,F,T,T
94105,M,Womens Shoes,103.719,YES,Mobile,10371.9,F,T,F,F,F,F,F,F,T,F,F
94108,M,Womens Sportwear,213.634,NO,Email,21363.4,F,F,T,F,F,F,F,T,T,F,F
94231,M,Mens Career,272.609,YES,Email,27260.9,F,F,F,F,T,T,F,F,F,F,T
94341,M,Mens Sportswear,224.622,NO,Mobile,22462.2,F,F,F,T,F,T,T,T,F,F,F
94467,M,Home goods,189.589,YES,Email,18958.9,F,F,F,T,F,T,T,F,T,T,F
94531,M,Womens Shoes,327.653,YES,Email,32765.3,F,T,F,F,T,T,F,F,F,F,F
94685,M,Womens Sportwear,317.561,YES,Mobile,31756.1,F,T,T,F,F,F,F,F,F,F,F
94754,F,Home goods,450.857,NO,Email,45085.7,F,F,F,T,T,F,F,T,T,T,T
94790,M,Womens Career,397.012,NO,Mobile,39701.2,F,F,F,F,T,F,F,F,F,T,F
94864,F,Home goods,434.745,NO,Direct Mail,43474.5,F,F,F,F,F,F,F,T,F,F,F
95026,F,Womens Sportwear,134.226,YES,Email,13422.6,F,F,T,F,F,F,F,F,F,T,T
95141,F,Mens Sportswear,453.427,YES,Mobile,45342.7,T,F,F,F,F,F,F,T,F,F,T
95354,M,Mens Sportswear,353.973,NO,Direct Mail,35397.3,F,T,F,T,T,T,T,F,T,T,F
95443,M,Mens Casual,479.239,YES,Mobile,47923.9,T,F,F,F,F,F,F,T,F,F,F
95479,M,Womens Sportwear,457.417,NO,Direct Mail,45741.7,F,F,F,T,T,F,F,T,F,F,T
95488,F,Mens Career,119.753,NO,Mobile,11975.3,T,F,T,F,F,F,F,F,F,F,F
95604,M,Womens Shoes,235.058,NO,Direct Mail,23505.8,F,F,F,T,T,T,T,T,F,T,F
95655,F,Womens Shoes,255.805,NO,Email,25580.5,F,F,F,T,F,T,F,F,T,T,F
95887,M,Home goods,431.964,NO,Email,43196.4,F,F,F,T,T,T,T,F,T,F,F
95896,M,Womens Sportwear,372.821,YES,Mobile,37282.1,F,F,F,F,F,F,F,T,F,F,F
95915,M,Womens Career,173.132,NO,Email,17313.2,F,F,F,T,T,T,T,F,F,F,F
95921,F,Womens Shoes,348.576,YES,Email,34857.6,T,F,F,F,F,F,F,T,F,F,T
96076,F,Womens Shoes,244.413,YES,Email,24441.3,F,F,F,T,F,F,F,F,F,T,T
96078,M,Womens Career,104.612,NO,Email,10461.2,T,F,F,T,F,T,T,F,F,F,T
96173,F,Womens Shoes,263.483,NO,Mobile,26348.3,F,F,F,F,F,F,F,F,T,F,F
96289,M,Mens Casual,161.359,NO,Mobile,16135.9,T,F,F,T,F,T,T,F,F,F,F
96333,M,Womens Shoes,275.586,NO,Mobile,27558.6,F,F,F,T,F,F,F,F,F,F,F
96371,M,Womens Sportwear,402.238,YES,Email,40223.8,F,F,T,F,F,F,F,F,F,F,F
96474,F,Womens Shoes,445.139,YES,Direct Mail,44513.9,F,F,F,F,F,F,F,F,F,F,F
96512,F,Womens Career,378.721,NO,Mobile,37872.1,T,F,F,F,F,F,T,T,F,F,T
96561,M,Womens Shoes,303.759,NO,Mobile,30375.9,F,F,F,F,F,F,F,F,F,F,F
96584,M,Womens Career,173.355,YES,Email,17335.5,T,F,F,F,F,F,F,F,T,F,F
96694,M,Womens Shoes,282.755,NO,Mobile,28275.5,F,F,F,T,F,F,F,F,F,T,F
96881,M,Womens Shoes,146.112,YES,Mobile,14611.2,F,F,F,T,F,F,F,F,F,T,F
96982,M,Mens Casual,154.964,YES,Mobile,15496.4,T,F,F,T,F,T,T,F,F,F,F
97148,F,Mens Sportswear,493.472,NO,Mobile,49347.2,F,F,F,T,F,F,T,T,T,F,T
97267,F,Mens Career,330.618,YES,Direct Mail,33061.8,F,F,F,F,F,F,F,F,F,T,T
97287,M,Womens Shoes,353.706,NO,Direct Mail,35370.6,F,F,F,T,F,T,T,T,F,T,F
97328,F,Mens Sportswear,240.255,YES,Email,24025.5,F,F,T,T,F,F,F,F,F,F,F
97377,F,Womens Shoes,282.63,NO,Mobile,28263,F,F,F,F,F,F,T,F,F,F,F
97512,F,Home goods,174.561,NO,Direct Mail,17456.1,F,T,F,F,F,F,F,F,T,F,F
97761,F,Mens Casual,323.184,YES,Mobile,32318.4,T,T,T,T,F,F,F,T,F,T,T
97967,F,Home goods,115.144,NO,Email,11514.4,F,F,F,F,F,F,F,F,T,T,F
98023,F,Mens Casual,263.646,YES,Mobile,26364.6,F,F,F,F,F,T,F,F,F,T,F
98181,F,Womens Sportwear,163.51,YES,Email,16351,F,F,T,F,F,F,F,F,T,F,T
98204,M,Womens Shoes,184.421,YES,Direct Mail,18442.1,F,F,T,T,F,T,T,F,F,F,F
98352,F,Mens Sportswear,460.629,NO,Mobile,46062.9,F,F,F,F,T,T,F,F,F,T,F
98383,M,Mens Sportswear,338.642,NO,Email,33864.2,F,F,F,T,T,T,F,F,F,F,T
98409,F,Mens Casual,326.006,NO,Email,32600.6,F,F,F,F,F,F,F,T,F,F,T
98626,F,Womens Shoes,275.05,YES,Direct Mail,27505,F,F,T,T,F,F,F,F,F,T,T
98635,F,Womens Shoes,339.481,YES,Email,33948.1,F,T,F,F,F,F,F,T,F,F,T
98696,M,Womens Career,311.958,YES,Email,31195.8,F,F,F,F,F,F,F,T,F,F,T
98809,F,Mens Career,455.905,NO,Mobile,45590.5,T,F,F,F,F,T,T,T,F,T,T
98836,F,Womens Sportwear,386.026,YES,Email,38602.6,F,F,F,T,F,F,F,T,F,T,T
99025,M,Womens Career,290.798,YES,Mobile,29079.8,F,T,F,F,F,F,F,F,F,F,F
99046,M,Mens Sportswear,236.457,NO,Email,23645.7,F,F,F,F,F,F,T,F,T,F,F
99164,M,Mens Casual,306.965,NO,Email,30696.5,F,F,T,F,F,F,F,F,T,F,T
99292,F,Womens Shoes,398.99,NO,Mobile,39899,T,T,F,F,F,F,F,F,T,T,F
99347,F,Home goods,346.651,YES,Mobile,34665.1,F,T,T,T,F,F,F,T,F,F,T
99387,F,Mens Career,106.184,NO,Email,10618.4,F,T,F,F,T,F,F,F,F,F,T
99410,F,Mens Casual,411.357,NO,Email,41135.7,F,F,T,F,F,F,F,F,F,F,F
99457,F,Womens Shoes,382.007,NO,Mobile,38200.7,T,T,F,T,F,F,F,F,F,T,F
99575,M,Womens Shoes,192.134,YES,Mobile,19213.4,F,F,F,F,F,T,F,F,F,T,F
99578,M,Home goods,157.681,NO,Mobile,15768.1,F,F,F,F,T,F,F,F,T,F,T
99624,F,Womens Shoes,209.334,NO,Direct Mail,20933.4,T,F,F,F,F,F,F,T,T,F,F
99849,F,Womens Shoes,370.252,YES,Email,37025.2,T,F,T,F,F,F,F,F,F,F,F
100047,F,Womens Career,241.955,NO,Direct Mail,24195.5,T,F,F,T,F,F,F,F,F,T,F
100255,M,Womens Shoes,226.799,NO,Direct Mail,22679.9,F,F,F,F,F,F,F,T,F,F,F
100256,M,Womens Shoes,119.099,NO,Direct Mail,11909.9,F,F,F,T,F,T,T,T,F,F,F
100328,M,Home goods,304.099,YES,Direct Mail,30409.9,F,T,F,T,F,T,T,F,F,T,F
100393,M,Womens Shoes,287.753,NO,Email,28775.3,T,F,F,T,F,F,F,F,F,T,T
100553,M,Womens Shoes,241.456,NO,Mobile,24145.6,T,F,F,T,F,F,F,T,T,F,F
100754,F,Home goods,113.294,NO,Direct Mail,11329.4,T,F,F,T,F,T,F,F,F,T,F
100918,M,Mens Casual,184.9,YES,Email,18490,F,F,F,T,T,T,T,F,F,F,F
101031,M,Womens Shoes,475.206,YES,Mobile,47520.6,F,F,F,T,F,T,T,F,F,F,F
101100,M,Womens Shoes,189.591,YES,Mobile,18959.1,F,F,F,T,F,T,T,T,F,F,F
101414,F,Mens Career,268.28,NO,Mobile,26828,F,F,F,F,F,F,F,T,F,F,F
101544,M,Womens Career,385.665,NO,Mobile,38566.5,T,F,F,F,T,T,F,F,F,F,F
101699,M,Mens Casual,151.186,YES,Mobile,15118.6,F,F,T,F,T,T,F,F,F,F,F
101722,M,Mens Sportswear,157.228,NO,Direct Mail,15722.8,F,T,F,F,F,T,F,F,F,T,F
101784,M,Womens Shoes,330.381,NO,Email,33038.1,F,F,F,T,T,F,F,F,F,F,F
102206,F,Mens Career,276.682,NO,Mobile,27668.2,T,F,F,T,F,F,F,F,F,F,F
102215,M,Womens Shoes,131.647,YES,Email,13164.7,F,F,F,T,F,T,T,F,F,F,F
102348,M,Womens Shoes,149.206,YES,Mobile,14920.6,F,F,F,F,F,F,F,F,F,F,F
102421,M,Home goods,192.276,YES,Email,19227.6,F,F,F,F,T,F,F,F,T,T,F
102467,F,Womens Sportwear,137.623,YES,Mobile,13762.3,F,F,F,T,T,F,T,T,F,F,F
102645,F,Mens Casual,134.218,YES,Mobile,13421.8,F,F,F,T,T,F,F,F,F,F,F
102703,M,Mens Sportswear,400.432,YES,Mobile,40043.2,T,T,F,F,T,F,F,F,T,F,F
102733,F,Womens Career,285.154,NO,Email,28515.4,T,F,F,F,F,F,F,F,F,T,T
102887,M,Womens Shoes,333.158,NO,Direct Mail,33315.8,T,F,F,F,F,T,F,F,F,F,F
102934,F,Mens Career,377.352,NO,Direct Mail,37735.2,T,F,F,F,F,F,F,T,F,F,T
103087,M,Womens Career,385.78,YES,Email,38578,F,T,F,T,F,T,T,T,F,F,F
103139,F,Home goods,187.964,YES,Email,18796.4,F,T,F,T,F,F,F,T,F,F,F
103147,M,Womens Shoes,438.622,YES,Mobile,43862.2,F,F,F,T,F,F,F,F,F,F,F
103166,F,Womens Career,255.922,NO,Email,25592.2,F,T,T,F,F,F,F,T,F,F,F
103168,F,Mens Sportswear,122.678,YES,Mobile,12267.8,T,F,F,T,F,F,T,T,T,F,T
103316,M,Womens Shoes,293.125,YES,Email,29312.5,F,T,F,F,F,F,F,F,F,F,T
103325,F,Home goods,462.279,NO,Mobile,46227.9,F,F,F,F,F,T,F,F,F,F,F
103385,M,Mens Casual,228.296,NO,Email,22829.6,T,T,F,T,F,T,T,F,F,T,F
103446,M,Womens Sportwear,253.568,YES,Mobile,25356.8,F,F,T,F,T,F,F,F,F,F,F
103462,F,Mens Career,403.384,YES,Email,40338.4,T,F,F,F,F,F,T,T,F,F,T
103473,F,Mens Career,250.338,YES,Direct Mail,25033.8,F,F,F,F,T,T,F,F,F,F,F
103485,M,Home goods,236.343,YES,Email,23634.3,F,F,F,F,F,F,T,F,F,F,F
103546,M,Mens Career,455.893,NO,Mobile,45589.3,F,F,F,F,F,F,F,F,F,F,F
103596,F,Mens Sportswear,274.252,NO,Mobile,27425.2,F,F,F,F,T,F,F,F,T,F,F
103708,F,Womens Shoes,260.61,YES,Email,26061,F,F,F,F,F,F,F,T,F,T,F
103749,F,Womens Shoes,347.506,YES,Mobile,34750.6,F,F,T,F,F,F,F,F,F,T,F
104011,F,Mens Sportswear,195.891,NO,Mobile,19589.1,F,F,F,F,F,F,F,T,T,F,F
104111,F,Home goods,274.529,YES,Mobile,27452.9,F,F,T,F,F,F,F,F,F,T,T
104165,M,Mens Casual,322.963,NO,Mobile,32296.3,F,F,F,F,F,F,F,T,F,F,F
104327,F,Womens Career,262.23,NO,Direct Mail,26223,F,F,F,T,F,F,F,T,F,F,F
104554,M,Mens Sportswear,190.629,NO,Email,19062.9,T,F,F,T,F,T,T,F,F,T,F
104630,F,Mens Casual,496.887,YES,Mobile,49688.7,T,F,F,F,F,F,F,T,F,F,T
104722,M,Womens Sportwear,336.677,YES,Mobile,33667.7,F,F,F,T,F,T,T,F,F,F,F
104800,M,Mens Career,132.577,NO,Mobile,13257.7,F,F,F,F,F,F,T,F,F,F,F
104830,F,Womens Career,214.266,NO,Email,21426.6,F,T,F,F,F,F,F,F,F,T,F
104903,F,Womens Shoes,344.437,NO,Email,34443.7,T,F,F,F,F,F,F,T,F,F,T
104971,F,Womens Sportwear,357.501,YES,Direct Mail,35750.1,F,F,F,F,F,F,F,T,T,F,T
104988,M,Home goods,243.263,NO,Email,24326.3,F,F,F,F,T,F,F,F,F,F,F
105007,F,Womens Shoes,446.825,NO,Mobile,44682.5,F,F,T,F,F,F,F,T,F,F,T
105095,F,Mens Sportswear,480.785,YES,Email,48078.5,F,T,F,F,F,F,F,F,T,F,F
105188,M,Womens Shoes,443.619,YES,Email,44361.9,F,F,F,F,F,F,F,F,T,F,F
105225,M,Womens Sportwear,285.341,NO,Email,28534.1,T,F,T,F,F,F,F,F,F,F,T
105412,M,Womens Shoes,183.099,NO,Email,18309.9,F,F,F,F,F,F,T,F,F,F,F
105429,M,Mens Sportswear,152.94,NO,Email,15294,T,T,F,F,F,T,F,F,F,F,F
105601,M,Mens Casual,407.653,YES,Mobile,40765.3,F,F,F,T,T,T,T,F,F,F,F
105816,F,Mens Sportswear,226.473,NO,Mobile,22647.3,T,F,T,T,F,F,F,F,F,F,F
105829,F,Womens Shoes,270.835,YES,Direct Mail,27083.5,F,T,F,F,F,T,F,F,F,F,F
106004,M,Womens Shoes,319.126,YES,Email,31912.6,F,F,F,F,F,F,F,T,T,F,F
106044,M,Womens Shoes,361.337,NO,Mobile,36133.7,T,F,F,T,F,T,T,T,F,T,F
106122,M,Womens Career,323.362,YES,Email,32336.2,F,F,T,F,F,F,F,T,F,F,F
106288,F,Womens Sportwear,100.926,YES,Direct Mail,10092.6,F,F,F,T,F,F,F,F,F,F,T
106290,M,Womens Shoes,330.487,YES,Direct Mail,33048.7,F,F,T,F,F,F,F,F,F,F,F
106314,F,Womens Shoes,241.036,NO,Email,24103.6,F,F,F,T,T,F,F,F,F,F,F
106489,F,Home goods,140.777,YES,Mobile,14077.7,F,F,F,F,F,F,F,F,F,F,F
106494,F,Mens Casual,465.812,YES,Mobile,46581.2,T,F,F,F,F,F,T,T,F,F,F
106499,M,Womens Career,269.588,YES,Email,26958.8,F,F,F,T,F,T,T,F,F,F,F
106522,M,Womens Career,100.07,YES,Direct Mail,10007,F,F,F,T,F,T,T,F,F,F,F
106531,M,Mens Sportswear,116.576,NO,Email,11657.6,T,F,F,F,F,T,F,F,F,T,F
106585,M,Mens Casual,236.473,NO,Email,23647.3,F,F,F,T,T,F,T,F,F,F,F
106649,F,Womens Shoes,258.123,NO,Mobile,25812.3,T,F,F,F,F,F,T,F,F,T,F
106654,M,Home goods,479.564,YES,Direct Mail,47956.4,F,F,F,F,F,T,F,F,T,F,F
106792,M,Womens Shoes,374.77,NO,Email,37477,F,F,F,F,F,F,F,F,F,F,F
107080,F,Mens Sportswear,294.064,NO,Mobile,29406.4,F,F,F,T,F,F,F,F,F,F,F
107314,M,Womens Sportwear,429.349,NO,Email,42934.9,F,F,F,T,F,T,T,T,F,F,F
107499,F,Womens Career,123.961,YES,Email,12396.1,F,F,F,F,F,F,F,T,T,F,F
107505,F,Mens Career,213.633,YES,Email,21363.3,F,F,F,F,F,F,F,F,F,F,T
107714,F,Womens Sportwear,221.969,YES,Mobile,22196.9,T,T,T,F,T,F,F,F,T,F,F
107728,F,Mens Sportswear,169.603,NO,Direct Mail,16960.3,F,T,F,F,F,T,T,T,F,F,F
107876,M,Mens Sportswear,218.933,NO,Direct Mail,21893.3,F,F,F,F,F,F,T,T,F,T,F
108003,F,Womens Shoes,125.105,NO,Mobile,12510.5,F,F,F,T,F,F,F,T,F,T,F
108153,F,Womens Sportwear,205.804,NO,Email,20580.4,F,F,F,F,F,F,F,F,T,F,T
108596,M,Mens Career,393.3,NO,Mobile,39330,F,F,F,F,T,F,T,F,F,F,F
108601,M,Mens Sportswear,141.216,NO,Email,14121.6,F,F,F,F,F,F,F,T,F,T,F
108718,M,Mens Casual,156.206,YES,Email,15620.6,F,F,F,F,F,F,T,F,F,T,F
108739,M,Womens Shoes,109.737,NO,Email,10973.7,T,F,F,F,F,F,F,T,T,F,T
108764,M,Womens Shoes,446.294,YES,Email,44629.4,F,F,F,T,F,T,T,T,F,T,F
108832,F,Home goods,278.603,NO,Direct Mail,27860.3,F,F,F,F,F,F,F,F,F,T,F
108855,F,Womens Sportwear,328.419,YES,Mobile,32841.9,F,F,F,F,T,F,F,T,T,T,T
109000,F,Womens Career,149.647,YES,Email,14964.7,F,F,F,T,T,F,F,T,T,F,F
109048,M,Womens Sportwear,425.797,NO,Mobile,42579.7,T,F,F,T,F,F,T,T,F,T,F
109061,F,Mens Career,373.485,NO,Email,37348.5,F,T,F,F,F,F,F,T,F,F,T
109132,F,Home goods,302.881,YES,Email,30288.1,F,T,F,F,F,F,F,F,T,F,F
109224,M,Womens Shoes,200.952,NO,Direct Mail,20095.2,T,F,F,F,F,F,T,F,F,T,F
109376,M,Home goods,431.101,YES,Email,43110.1,F,F,F,F,F,F,F,T,F,F,F
109425,F,Mens Career,232.353,YES,Mobile,23235.3,F,F,F,F,T,F,F,T,F,F,F
109504,M,Womens Career,328.441,YES,Mobile,32844.1,F,T,T,F,F,F,F,F,F,F,T
109530,M,Womens Sportwear,374.844,NO,Mobile,37484.4,F,T,F,T,F,F,F,F,F,T,F
109551,M,Mens Career,406.114,YES,Email,40611.4,F,F,F,F,F,F,T,T,F,F,F
109583,M,Womens Career,410.085,NO,Mobile,41008.5,F,F,F,F,F,F,F,F,F,F,F
109672,M,Mens Casual,165.297,YES,Mobile,16529.7,F,F,F,T,F,T,T,T,F,F,F
109798,M,Womens Sportwear,151.33,YES,Email,15133,F,F,F,F,F,T,F,F,F,F,F
109884,F,Mens Career,358.216,NO,Mobile,35821.6,T,F,F,F,T,T,F,F,T,T,T
